Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST3661,48,123167,564653,764,36,Yes
CUST3662,28,82693,295130,525,60,Yes
CUST3663,32,45200,396594,802,60,No
CUST3664,52,66966,467058,463,24,Yes
CUST3665,35,89802,308626,736,60,No
CUST3666,36,97550,562363,472,48,Yes
CUST3667,49,86371,241760,735,24,No
CUST3668,30,52817,557313,722,60,No
CUST3669,54,101030,587288,773,36,No
CUST3670,49,53585,317814,712,36,No
CUST3671,41,25483,649902,515,36,Yes
CUST3672,27,125148,107993,573,24,Yes
CUST3673,52,134553,466279,398,36,Yes
CUST3674,29,75870,211120,891,48,No
CUST3675,23,38318,406507,608,60,No
CUST3676,50,117596,642557,610,60,Yes
CUST3677,39,21540,372002,565,12,Yes
CUST3678,46,149056,645722,816,60,No
CUST3679,55,56317,181372,364,60,No
CUST3680,60,93075,467579,501,36,Yes
CUST3681,47,110335,202489,310,60,Yes
CUST3682,22,20685,109091,342,24,No
CUST3683,23,54907,527815,451,36,Yes
CUST3684,39,30252,759245,745,24,No
CUST3685,45,95353,780761,734,12,No
CUST3686,53,101670,156786,797,48,No
CUST3687,56,25968,763602,519,12,Yes
CUST3688,59,92349,447221,871,12,No
CUST3689,37,33283,138570,837,36,Yes
CUST3690,21,77770,404156,381,48,Yes
CUST3691,38,108277,763510,816,24,Yes
CUST3692,58,109149,554850,895,48,No
CUST3693,31,27189,189744,523,48,Yes
CUST3694,52,117583,319070,450,48,Yes
CUST3695,42,107458,457772,607,24,Yes
CUST3696,33,55684,479125,339,60,No
CUST3697,56,115134,730560,854,36,No
CUST3698,27,127854,151029,446,48,No
CUST3699,34,98196,235840,338,60,Yes
CUST3700,37,33946,562436,866,48,Yes
CUST3701,47,133985,173517,543,12,No
CUST3702,38,54973,134741,555,12,No
CUST3703,34,33787,754491,387,60,Yes
CUST3704,54,51772,116036,768,60,No
CUST3705,51,113367,651224,309,60,Yes
CUST3706,53,139761,131829,544,48,Yes
CUST3707,27,33473,128151,604,48,Yes
CUST3708,54,42380,537066,516,12,Yes
CUST3709,52,28192,588259,334,36,Yes
CUST3710,25,144516,335591,368,12,Yes
CUST3711,38,146509,517470,318,12,Yes
CUST3712,40,64686,568608,816,36,No
CUST3713,50,85896,156338,685,12,No
CUST3714,48,88061,129181,369,24,Yes
CUST3715,39,140314,534859,485,24,No
CUST3716,34,112135,307632,520,12,Yes
CUST3717,24,22360,581091,336,60,No
CUST3718,56,119736,483778,346,48,Yes
CUST3719,23,52380,572862,480,36,Yes
CUST3720,52,48990,326474,394,24,No
CUST3721,57,145918,141849,352,60,Yes
CUST3722,26,92513,765944,427,24,No
CUST3723,44,128222,491779,306,24,Yes
CUST3724,26,35264,147405,327,36,Yes
CUST3725,58,85125,183716,529,24,Yes
CUST3726,33,121491,191687,410,60,Yes
CUST3727,57,138670,410178,527,36,Yes
CUST3728,25,31975,142888,519,36,Yes
CUST3729,38,32686,416122,511,12,No
CUST3730,23,63004,124945,357,12,Yes
CUST3731,30,65758,552616,710,60,No
CUST3732,27,148409,451032,352,48,Yes
CUST3733,26,44796,744766,386,24,Yes
CUST3734,40,139258,621995,626,60,Yes
CUST3735,45,45042,683478,810,48,No
CUST3736,33,20581,439141,810,12,No
CUST3737,40,81359,131776,900,48,No
CUST3738,32,120744,215681,605,36,No
CUST3739,30,53899,218241,803,36,No
CUST3740,51,81291,702532,501,24,No
CUST3741,40,38853,315724,459,60,Yes
CUST3742,52,40943,270565,566,60,No
CUST3743,43,80929,116218,359,12,No
CUST3744,23,138702,318645,354,36,Yes
CUST3745,55,128854,713374,782,24,No
CUST3746,42,27855,166485,394,12,No
CUST3747,23,44630,663381,672,60,No
CUST3748,28,24106,484376,479,60,Yes
CUST3749,34,74934,749514,484,24,Yes
CUST3750,32,114583,210778,746,48,No
CUST3751,51,105971,389635,816,48,No
CUST3752,48,88040,467493,788,24,No
CUST3753,54,22737,491615,328,24,Yes
CUST3754,27,143216,718143,461,24,Yes
CUST3755,29,141500,263238,859,12,No
CUST3756,57,103049,475835,352,24,No
CUST3757,59,84422,426360,465,48,Yes
CUST3758,50,80711,667648,769,36,Yes
CUST3759,30,127686,443061,598,60,No
CUST3760,60,119578,338857,772,60,No
CUST3761,40,41091,314513,422,12,No
CUST3762,58,63372,259674,897,24,No
CUST3763,36,38839,655318,474,60,Yes
CUST3764,51,142982,242538,728,12,Yes
CUST3765,51,147186,215142,553,12,Yes
CUST3766,54,29965,257997,855,12,No
CUST3767,44,43765,648536,446,48,Yes
CUST3768,35,47647,324823,534,24,Yes
CUST3769,49,28851,408995,625,48,No
CUST3770,50,26506,107356,879,24,No
CUST3771,33,52318,758560,719,60,No
CUST3772,44,130659,118289,761,24,No
CUST3773,51,54160,52708,830,36,No
CUST3774,50,120772,74565,789,48,No
CUST3775,23,49977,387501,867,60,No
CUST3776,44,149464,222174,569,36,Yes
CUST3777,60,85855,213603,464,12,Yes
CUST3778,37,48040,488381,700,60,No
CUST3779,34,138145,179361,825,60,Yes
CUST3780,56,132659,83123,774,24,No
CUST3781,35,59504,761287,605,48,No
CUST3782,46,76212,369496,440,60,Yes
CUST3783,60,75180,105435,447,60,Yes
CUST3784,53,146954,689856,821,60,No
CUST3785,36,42393,597174,474,24,Yes
CUST3786,60,40879,178330,364,36,No
CUST3787,29,52213,733201,567,36,Yes
CUST3788,23,59553,202775,357,60,Yes
CUST3789,56,127277,210046,507,48,No
CUST3790,29,120189,492180,506,60,Yes
CUST3791,31,52034,381532,565,12,No
CUST3792,36,63023,146858,878,60,No
CUST3793,39,40792,390383,384,36,Yes
CUST3794,25,60520,360366,790,48,No
CUST3795,34,94229,654649,783,48,No
CUST3796,59,147354,367984,686,60,No
CUST3797,31,37447,513357,841,12,Yes
CUST3798,36,85323,630768,306,12,Yes
CUST3799,58,107439,231445,802,24,No
CUST3800,31,140153,344177,501,60,Yes
CUST3801,50,53435,94060,588,36,Yes
CUST3802,51,70192,299199,840,36,No
CUST3803,60,39614,774789,879,12,No
CUST3804,41,74500,412463,653,36,No
CUST3805,54,27422,532560,703,36,No
CUST3806,40,26690,646260,572,24,No
CUST3807,21,60762,505586,641,60,No
CUST3808,30,133128,372209,573,36,Yes
CUST3809,37,126851,628774,617,36,No
CUST3810,29,109373,770788,771,12,No
CUST3811,45,79520,163803,350,48,Yes
CUST3812,28,31511,172729,641,24,Yes
CUST3813,37,70056,95371,837,60,No
CUST3814,42,23622,492377,465,60,No
CUST3815,57,66973,362405,682,60,Yes
CUST3816,59,23433,748181,687,24,No
CUST3817,36,33083,120131,619,12,Yes
CUST3818,58,43991,649392,577,12,Yes
CUST3819,45,56219,343742,900,12,No
CUST3820,41,107024,558596,476,36,No
CUST3821,51,73566,600019,839,60,Yes
CUST3822,52,133725,357549,537,24,No
CUST3823,21,144394,205969,758,36,No
CUST3824,22,74918,379857,649,36,Yes
CUST3825,43,124644,81812,712,36,No
CUST3826,44,62581,178663,318,48,Yes
CUST3827,46,123812,159630,374,36,Yes
CUST3828,53,118231,531636,589,60,No
CUST3829,54,100063,346805,505,24,Yes
CUST3830,35,129424,357693,840,12,No
CUST3831,28,58292,301248,851,24,No
CUST3832,50,66356,391181,316,12,Yes
CUST3833,25,118777,302956,722,24,No
CUST3834,50,140903,776666,878,12,No
CUST3835,42,112408,81655,890,48,No
CUST3836,60,121611,220628,307,12,Yes
CUST3837,50,30530,99270,609,48,Yes
CUST3838,34,87361,261493,338,48,Yes
CUST3839,39,96197,105872,455,60,No
CUST3840,37,27547,85971,823,60,Yes
CUST3841,43,51324,437321,655,24,Yes
CUST3842,46,52615,410289,849,48,No
CUST3843,39,121928,193910,473,12,No
CUST3844,40,97012,352109,747,24,No
CUST3845,59,86607,259075,649,48,No
CUST3846,50,59515,338060,494,12,No
CUST3847,31,52884,525180,473,48,Yes
CUST3848,56,36593,311040,382,12,Yes
CUST3849,58,73989,231085,383,60,No
CUST3850,47,72446,302311,752,24,No
CUST3851,51,29501,77359,661,12,Yes
CUST3852,22,93366,715052,417,60,Yes
CUST3853,35,59189,53496,588,60,No
CUST3854,40,60212,159328,447,36,Yes
CUST3855,39,98015,51966,409,12,No
CUST3856,58,42385,387825,744,48,No
CUST3857,48,137199,528422,407,36,Yes
CUST3858,52,100248,770349,842,48,No
CUST3859,22,51069,538188,643,24,No
CUST3860,31,72121,254251,751,24,No
CUST3861,40,149372,458458,862,48,No
CUST3862,29,126851,478347,370,12,Yes
CUST3863,43,92568,376450,723,12,No
CUST3864,32,51754,588056,545,12,Yes
CUST3865,23,108479,483086,625,24,No
CUST3866,21,141575,662527,653,12,Yes
CUST3867,41,66953,424800,464,48,No
CUST3868,46,77710,580315,720,48,No
CUST3869,34,74091,102316,811,24,Yes
CUST3870,25,74378,142296,786,60,No
CUST3871,59,60620,189844,833,48,No
CUST3872,34,47334,398133,827,48,No
CUST3873,47,96310,336290,315,60,Yes
CUST3874,40,88020,680100,504,12,Yes
CUST3875,50,43592,753508,682,24,Yes
CUST3876,57,122346,727150,633,48,Yes
CUST3877,29,78651,105038,368,60,Yes
CUST3878,38,44519,175398,591,60,Yes
CUST3879,40,94626,566895,425,12,No
CUST3880,22,65874,397615,332,12,Yes
CUST3881,38,136182,687990,820,60,No
CUST3882,36,43023,635500,344,12,Yes
CUST3883,28,101770,636558,502,24,Yes
CUST3884,55,109061,128965,638,12,No
CUST3885,52,25808,299383,657,24,No
CUST3886,54,66073,503463,689,12,Yes
CUST3887,24,55738,431775,605,48,Yes
CUST3888,27,117816,220264,722,36,No
CUST3889,57,123092,394096,433,12,Yes
CUST3890,42,128037,173750,852,24,No
CUST3891,58,59475,253748,670,36,No
CUST3892,59,104375,277795,785,60,No
CUST3893,52,143843,222499,823,12,No
CUST3894,40,27498,204356,675,48,Yes
CUST3895,50,116499,621468,318,60,Yes
CUST3896,44,88788,285334,548,24,Yes
CUST3897,40,97612,719448,774,48,Yes
CUST3898,59,116384,289276,637,36,No
CUST3899,53,76471,443659,479,24,Yes
CUST3900,51,103793,526707,760,24,No
CUST3901,25,88867,58773,401,60,Yes
CUST3902,47,123371,512359,666,48,Yes
CUST3903,35,130866,96120,457,24,No
CUST3904,59,125765,724140,439,24,Yes
CUST3905,54,123219,220389,550,60,Yes
CUST3906,27,148606,771222,374,60,Yes
CUST3907,43,90019,710023,386,60,No
CUST3908,58,98566,347391,725,60,Yes
CUST3909,33,145521,574367,492,36,Yes
CUST3910,24,81867,490034,843,48,No
CUST3911,21,65769,785055,751,36,No
CUST3912,25,143579,97672,736,12,No
CUST3913,59,55610,251991,475,12,Yes
CUST3914,25,38348,134325,593,12,Yes
CUST3915,55,90901,320672,436,48,Yes
CUST3916,55,59186,216038,382,12,Yes
CUST3917,25,67423,752966,574,24,Yes
CUST3918,47,34586,647486,697,12,Yes
CUST3919,53,74248,286319,893,36,No
CUST3920,27,128120,799909,754,60,No
CUST3921,24,55824,273822,768,60,No
CUST3922,21,110619,607191,837,24,No
CUST3923,54,67595,185924,885,36,No
CUST3924,47,92832,258499,639,60,Yes
CUST3925,54,20784,669952,721,36,No
CUST3926,55,135630,348752,310,24,Yes
CUST3927,22,104503,375961,776,60,No
CUST3928,22,48252,93606,586,36,Yes
CUST3929,38,33106,537233,367,60,Yes
CUST3930,45,45369,740196,563,60,Yes
CUST3931,30,82190,563984,780,36,No
CUST3932,23,38304,737572,795,48,No
CUST3933,51,32116,705935,792,12,No
CUST3934,29,79903,740694,822,12,No
CUST3935,26,54089,232881,764,24,No
CUST3936,57,48755,586976,610,24,No
CUST3937,23,101866,589362,370,24,Yes
CUST3938,55,86326,270333,683,12,Yes
CUST3939,37,122895,306564,396,12,Yes
CUST3940,58,49559,520935,385,60,Yes
CUST3941,39,20307,216412,575,36,Yes
CUST3942,43,146089,598909,351,60,Yes
CUST3943,56,130070,80775,369,48,Yes
CUST3944,31,90419,582193,557,60,Yes
CUST3945,50,64978,511028,658,48,No
CUST3946,33,41156,449682,327,24,Yes
CUST3947,28,23532,406626,695,24,No
CUST3948,60,110439,442620,402,36,Yes
CUST3949,42,96087,321092,509,12,No
CUST3950,52,61718,608303,312,24,Yes
CUST3951,29,81492,159371,820,36,No
CUST3952,45,140666,756970,306,12,No
CUST3953,55,77369,236687,585,48,No
CUST3954,55,92297,738830,508,36,Yes
CUST3955,39,109182,587843,805,12,No
CUST3956,26,117693,492098,523,12,Yes
CUST3957,31,55910,129484,558,60,Yes
CUST3958,45,96159,124264,346,36,Yes
CUST3959,22,62588,606236,867,60,No
CUST3960,26,49728,229819,332,24,Yes
CUST3961,38,147276,527878,391,12,Yes
CUST3962,37,73077,443376,762,36,Yes
CUST3963,48,59978,555831,624,36,No
CUST3964,22,93439,227444,400,24,No
CUST3965,40,48100,702701,747,60,No
CUST3966,59,23763,765179,644,60,Yes
CUST3967,22,95994,638057,830,48,No
CUST3968,25,22325,674790,854,48,No
CUST3969,51,62318,738026,615,48,No
CUST3970,29,87367,271163,875,48,No
CUST3971,57,100096,537772,649,24,Yes
CUST3972,54,76751,446340,750,12,No
CUST3973,27,98266,211021,519,12,Yes
CUST3974,44,31012,271914,851,12,No
CUST3975,42,21258,277199,571,12,Yes
CUST3976,36,49155,358438,441,24,Yes
CUST3977,34,71935,603932,418,12,Yes
CUST3978,45,80528,539491,868,36,No
CUST3979,48,131571,210999,592,24,Yes
CUST3980,33,92633,492693,727,36,No
CUST3981,23,107407,387255,865,24,No
CUST3982,54,64129,160703,805,60,No
CUST3983,57,44131,275203,703,60,No
CUST3984,22,99380,398537,451,48,Yes
CUST3985,57,111239,642563,310,24,Yes
CUST3986,52,88743,266493,841,60,No
CUST3987,37,114275,269353,366,48,Yes
CUST3988,54,60626,524901,377,12,Yes
CUST3989,52,43905,481428,853,24,No
CUST3990,50,118001,747688,332,36,Yes
CUST3991,47,137975,215506,646,60,Yes
CUST3992,26,98676,338742,388,36,Yes
CUST3993,48,50335,198312,675,36,Yes
CUST3994,39,34660,598586,427,60,Yes
CUST3995,39,147542,178366,828,60,No
CUST3996,37,34991,231952,886,60,No
CUST3997,36,103103,407460,659,12,Yes
CUST3998,35,124741,326255,356,12,Yes
CUST3999,31,88703,571873,432,60,Yes
CUST4000,55,110724,346040,426,36,Yes
CUST4001,56,74974,378362,400,24,No
CUST4002,21,52595,50968,603,24,Yes
CUST4003,57,108186,243033,463,36,Yes
CUST4004,26,23451,67068,354,12,Yes
CUST4005,51,58426,333662,417,12,Yes
CUST4006,23,58047,109161,466,48,Yes
CUST4007,26,121595,403348,518,36,Yes
CUST4008,22,20634,763942,521,24,No
CUST4009,47,85833,364811,498,12,Yes
CUST4010,31,33770,316547,473,48,Yes
CUST4011,54,88141,630881,796,60,No
CUST4012,22,80399,161134,799,36,No
CUST4013,37,144379,715830,435,48,Yes
CUST4014,58,79690,440844,847,36,No
CUST4015,53,119240,691067,401,24,No
CUST4016,59,137032,466403,895,48,Yes
CUST4017,22,97712,724881,454,60,Yes
CUST4018,22,62700,118708,827,12,Yes
CUST4019,54,60737,750820,494,60,Yes
CUST4020,28,146141,426623,829,24,No
CUST4021,45,109347,321827,662,60,No
CUST4022,53,132572,113945,477,24,Yes
CUST4023,40,26704,175201,361,60,No
CUST4024,25,71324,137740,357,36,No
CUST4025,55,103821,350169,646,36,Yes
CUST4026,25,53681,709273,722,60,No
CUST4027,38,148628,439626,635,60,No
CUST4028,49,127069,297449,781,12,No
CUST4029,57,68879,116458,472,48,Yes
CUST4030,22,74065,349556,430,36,Yes
CUST4031,46,137626,563144,748,12,No
CUST4032,57,127099,172524,647,24,Yes
CUST4033,59,81916,643176,599,24,No
CUST4034,44,30749,607885,482,12,No
CUST4035,34,80249,395035,830,36,No
CUST4036,23,55934,302064,866,24,No
CUST4037,44,22206,343026,712,60,No
CUST4038,45,138905,603291,366,36,No
CUST4039,46,111666,164099,817,48,No
CUST4040,28,80504,482201,365,36,Yes
CUST4041,42,36450,340286,825,12,No
CUST4042,37,85142,295007,709,48,No
CUST4043,55,21164,569272,583,36,Yes
CUST4044,29,104499,502056,620,36,No
CUST4045,24,83843,404252,426,48,Yes
CUST4046,41,74002,649660,657,12,No
CUST4047,46,27780,515148,651,12,Yes
CUST4048,38,124497,337522,869,12,No
CUST4049,57,123650,233670,758,24,No
CUST4050,33,29064,562764,746,36,Yes
CUST4051,25,47867,302033,900,12,No
CUST4052,44,132480,304751,540,60,Yes
CUST4053,51,128170,223598,744,60,No
CUST4054,23,23307,396971,746,48,No
CUST4055,60,79868,218418,849,60,Yes
CUST4056,26,41889,490516,825,36,No
CUST4057,53,38483,673975,544,24,No
CUST4058,31,59038,641988,507,36,No
CUST4059,27,57524,735602,573,36,Yes
CUST4060,31,100248,308516,464,36,Yes
CUST4061,47,77283,349007,539,48,No
CUST4062,24,63418,205066,522,48,Yes
CUST4063,44,62568,559928,700,36,No
CUST4064,38,41001,613443,620,24,Yes
CUST4065,59,55587,178802,513,24,Yes
CUST4066,58,58388,658255,357,36,No
CUST4067,31,21325,687348,531,36,Yes
CUST4068,35,77633,64081,709,12,No
CUST4069,51,121444,77803,852,12,No
CUST4070,38,93898,229536,511,24,Yes
CUST4071,30,33193,149991,370,48,No
CUST4072,40,125657,786630,520,24,Yes
CUST4073,33,30869,423812,486,60,Yes
CUST4074,45,140423,491828,537,24,Yes
CUST4075,38,98445,726075,454,24,No
CUST4076,34,125219,228997,515,24,Yes
CUST4077,24,44636,203194,713,60,No
CUST4078,46,146267,621717,763,60,No
CUST4079,23,50729,348374,441,24,No
CUST4080,46,76714,195755,589,48,Yes
CUST4081,36,107439,695310,825,12,No
CUST4082,59,100607,109121,449,24,Yes
CUST4083,30,24401,628052,515,60,No
CUST4084,45,42418,227071,432,24,Yes
CUST4085,50,139924,253188,312,60,Yes
CUST4086,24,149713,184254,466,48,Yes
CUST4087,29,48376,675186,479,24,Yes
CUST4088,47,37366,321537,311,48,Yes
CUST4089,57,108433,723945,634,60,No
CUST4090,36,66297,457463,861,48,No
CUST4091,51,58566,735332,337,12,No
CUST4092,22,81610,242923,808,12,No
CUST4093,34,106233,484276,648,48,No
CUST4094,23,27699,729888,880,36,Yes
CUST4095,22,125230,659278,695,48,No
CUST4096,54,80927,623143,511,12,Yes
CUST4097,34,65830,369974,692,60,No
CUST4098,41,81833,151103,573,48,No
CUST4099,57,38078,205017,688,60,Yes
CUST4100,43,108084,335759,718,60,Yes
CUST4101,48,34489,345930,792,60,No
CUST4102,32,100695,466288,483,12,No
CUST4103,47,103941,143193,545,24,No
CUST4104,33,99197,336494,850,12,No
CUST4105,29,82196,778361,402,48,Yes
CUST4106,42,58120,204045,818,48,Yes
CUST4107,30,55016,265157,539,12,No
CUST4108,41,60208,419645,413,48,No
CUST4109,53,107650,87057,607,48,Yes
CUST4110,58,44398,496523,616,48,Yes
CUST4111,34,112162,429661,321,36,Yes
CUST4112,37,88544,392506,698,12,Yes
CUST4113,44,88937,161235,371,60,Yes
CUST4114,39,33179,89751,621,36,No
CUST4115,50,76606,184814,625,48,Yes
CUST4116,25,115722,422057,672,12,Yes
CUST4117,34,26270,681301,665,36,Yes
CUST4118,39,108015,746828,313,60,Yes
CUST4119,55,21528,653005,336,36,No
CUST4120,60,58233,431756,636,24,Yes
CUST4121,42,91966,397119,466,24,Yes
CUST4122,47,39077,639853,732,36,Yes
CUST4123,22,49300,672855,325,24,Yes
CUST4124,55,63623,685116,541,36,Yes
CUST4125,37,22257,105274,651,36,No
CUST4126,59,56858,592747,695,24,No
CUST4127,44,131034,605122,567,24,Yes
CUST4128,41,33486,362994,585,48,Yes
CUST4129,49,104766,536029,799,60,Yes
CUST4130,27,104251,776495,561,48,Yes
CUST4131,41,27549,68398,618,12,No
CUST4132,34,76806,260029,752,60,No
CUST4133,51,143053,388960,395,12,Yes
CUST4134,46,135285,530191,741,24,Yes
CUST4135,27,130220,554771,532,60,No
CUST4136,31,59055,611047,586,36,Yes
CUST4137,33,35397,736507,374,36,Yes
CUST4138,54,80864,547422,539,24,Yes
CUST4139,46,57206,331108,725,48,No
CUST4140,57,39370,186623,587,36,Yes
CUST4141,46,38623,432856,744,12,No
CUST4142,28,64185,117867,887,36,No
CUST4143,50,95411,266963,887,36,No
CUST4144,54,113769,542387,712,36,No
CUST4145,30,135815,736176,351,60,Yes
CUST4146,58,50769,577471,764,24,No
CUST4147,24,120782,698835,846,12,No
CUST4148,43,50731,346349,862,60,No
CUST4149,35,149296,297354,346,36,Yes
CUST4150,32,61262,524877,491,36,Yes
CUST4151,27,43718,93692,535,48,No
CUST4152,51,143536,570231,555,60,Yes
CUST4153,25,88980,210722,441,48,Yes
CUST4154,34,104202,233965,709,48,No
CUST4155,41,31332,235178,618,24,No
CUST4156,45,99424,719132,659,24,No
CUST4157,40,31059,339867,460,60,Yes
CUST4158,50,99307,397363,350,36,Yes
CUST4159,27,143935,176588,747,12,No
CUST4160,53,146864,518212,647,12,No
CUST4161,51,105104,517560,703,36,No
CUST4162,52,91304,580879,529,12,No
CUST4163,25,82530,718454,364,12,Yes
CUST4164,52,83613,709454,770,60,No
CUST4165,50,132367,300534,417,24,No
CUST4166,53,125941,456553,491,24,No
CUST4167,35,66410,642037,850,36,No
CUST4168,26,21591,179630,744,24,Yes
CUST4169,26,63496,463116,578,60,Yes
CUST4170,39,136624,81045,379,48,Yes
CUST4171,21,56507,150527,622,12,No
CUST4172,21,23113,607577,760,24,No
CUST4173,51,66829,358104,309,24,No
CUST4174,29,100079,589030,750,12,No
CUST4175,27,26442,658462,627,36,Yes
CUST4176,56,45176,498871,876,12,No
CUST4177,53,68668,305612,339,48,Yes
CUST4178,58,76245,189416,636,24,No
CUST4179,26,50331,755743,834,60,Yes
CUST4180,54,39786,208046,730,36,Yes
CUST4181,52,66958,232704,736,48,No
CUST4182,57,53032,445168,554,24,Yes
CUST4183,42,135601,222123,459,36,No
CUST4184,29,81709,72160,827,24,No
CUST4185,49,20500,583460,670,48,Yes
CUST4186,43,114330,246570,695,12,No
CUST4187,36,108034,251559,374,48,Yes
CUST4188,57,53509,563380,650,12,No
CUST4189,58,70929,60855,328,12,No
CUST4190,28,138074,442646,662,24,Yes
CUST4191,24,65994,781745,811,24,No
CUST4192,32,85314,350868,345,60,No
CUST4193,44,71645,495225,441,12,Yes
CUST4194,24,148328,271389,458,60,No
CUST4195,22,96700,57571,668,36,Yes
CUST4196,22,136344,102843,812,12,No
CUST4197,48,40595,127481,453,24,Yes
CUST4198,54,69170,106257,640,60,No
CUST4199,21,134404,208299,730,36,No
CUST4200,52,23714,413110,412,60,No
CUST4201,34,112400,765631,662,60,No
CUST4202,40,139790,799650,351,36,Yes
CUST4203,29,36449,604217,701,24,No
CUST4204,32,106363,373429,739,60,No
CUST4205,26,131925,235867,787,36,No
CUST4206,52,85423,172914,752,24,No
CUST4207,29,95670,83192,559,48,Yes
CUST4208,37,149873,611993,641,36,Yes
CUST4209,33,78370,288175,776,48,No
CUST4210,25,140539,184791,870,12,Yes
CUST4211,26,131548,355668,679,60,No
CUST4212,29,39524,95710,555,36,Yes
CUST4213,40,83947,284840,861,60,No
CUST4214,40,134627,224560,334,60,Yes
CUST4215,44,138928,385190,593,36,Yes
CUST4216,51,133021,695404,652,12,No
CUST4217,34,113053,494841,570,24,No
CUST4218,52,101891,629249,734,36,No
CUST4219,50,68907,467815,542,24,Yes
CUST4220,23,53082,140450,678,36,Yes
CUST4221,49,67055,248860,614,24,Yes
CUST4222,53,113512,655489,634,24,No
CUST4223,30,125086,235372,373,24,Yes
CUST4224,43,88809,123159,316,24,Yes
CUST4225,49,66829,56617,409,12,Yes
CUST4226,54,111579,650185,763,36,No
CUST4227,33,80138,739095,344,36,Yes
CUST4228,55,36686,52975,746,12,No
CUST4229,52,61063,376513,366,48,No
CUST4230,24,71477,574645,875,24,Yes
CUST4231,25,84479,705640,393,24,Yes
CUST4232,21,121429,540538,728,36,No
CUST4233,31,61809,396302,827,12,Yes
CUST4234,40,138643,415093,467,60,Yes
CUST4235,41,114933,252686,888,60,No
CUST4236,27,45245,73019,642,24,No
CUST4237,52,22084,732048,331,60,Yes
CUST4238,37,67655,556112,592,36,Yes
CUST4239,54,24889,64349,840,24,Yes
CUST4240,44,44798,400160,896,24,No
CUST4241,57,124489,216438,667,36,No
CUST4242,25,67618,205436,660,48,Yes
CUST4243,36,60636,312042,377,48,Yes
CUST4244,50,112025,159545,522,24,Yes
CUST4245,57,70016,311752,519,48,No
CUST4246,33,90024,581918,356,60,Yes
CUST4247,54,95549,211801,576,48,Yes
CUST4248,51,88771,222094,442,48,Yes
CUST4249,46,41364,689633,686,60,No
CUST4250,45,109792,218656,796,60,No
CUST4251,44,52144,518310,681,60,No
CUST4252,48,83938,211382,422,36,Yes
CUST4253,40,87894,594264,498,12,Yes
CUST4254,32,91566,334236,418,36,No
CUST4255,25,144630,284086,320,60,Yes
CUST4256,23,45988,660643,892,12,No
CUST4257,56,72362,173032,311,24,No
CUST4258,48,81448,184988,867,60,No
CUST4259,60,68445,728853,884,36,No
CUST4260,45,128445,101035,383,36,Yes
CUST4261,38,77571,161736,881,36,No
CUST4262,47,91401,230718,366,12,No
CUST4263,55,40838,537712,559,48,Yes
CUST4264,59,110548,573824,724,12,No
CUST4265,51,122253,263298,604,48,Yes
CUST4266,46,36356,640358,684,12,Yes
CUST4267,46,147848,188745,525,24,No
CUST4268,28,136628,641738,385,12,Yes
CUST4269,27,128266,255651,364,36,No
CUST4270,48,88942,407923,490,60,Yes
CUST4271,52,91616,517526,466,12,No
CUST4272,26,90517,638990,850,36,No
CUST4273,48,96536,513388,604,36,Yes
CUST4274,25,110869,617240,799,36,No
CUST4275,52,120013,598260,324,24,No
CUST4276,44,101380,207479,651,36,No
CUST4277,31,62683,161268,880,60,No
CUST4278,55,143786,499236,348,60,Yes
CUST4279,29,68830,179306,548,36,Yes
CUST4280,30,63767,240650,798,36,No
CUST4281,31,122370,100867,630,24,No
CUST4282,29,65524,331457,782,48,No
CUST4283,30,82345,89946,718,48,No
CUST4284,28,52465,165245,611,48,Yes
CUST4285,49,45864,316491,714,24,No
CUST4286,24,148822,500802,440,36,No
CUST4287,26,31903,626177,825,60,No
CUST4288,49,105307,721102,802,48,Yes
CUST4289,47,97330,157190,565,60,No
CUST4290,44,44678,121660,719,48,No
CUST4291,59,141344,626185,787,48,No
CUST4292,52,52959,73303,820,60,No
CUST4293,36,54559,388639,569,60,Yes
CUST4294,24,53424,772414,738,60,No
CUST4295,21,95916,485393,897,12,Yes
CUST4296,54,95910,620476,367,12,Yes
CUST4297,51,86800,270187,425,24,Yes
CUST4298,29,21230,337789,648,12,No
CUST4299,26,104471,70814,414,48,Yes
CUST4300,29,114760,296470,417,36,Yes
CUST4301,37,101863,405402,520,12,Yes
CUST4302,45,92790,60764,766,24,Yes
CUST4303,47,120090,342985,853,60,Yes
CUST4304,45,52721,200654,342,24,Yes
CUST4305,35,28957,726498,606,36,No
CUST4306,44,23975,173911,420,12,No
CUST4307,35,80604,295722,401,60,Yes
CUST4308,60,26561,734754,556,12,Yes
CUST4309,29,127588,347731,473,48,Yes
CUST4310,24,30481,454540,624,12,Yes
CUST4311,57,50465,216346,566,48,No
CUST4312,26,103162,422069,727,12,No
CUST4313,45,113244,321452,530,24,Yes
CUST4314,47,61839,527791,436,36,Yes
CUST4315,24,68861,473633,867,24,Yes
CUST4316,51,34804,752335,494,48,Yes
CUST4317,38,77992,559251,534,60,No
CUST4318,22,143182,774181,664,36,No
CUST4319,54,30270,53595,808,48,No
CUST4320,48,92006,634375,397,36,Yes
CUST4321,42,32403,716502,834,48,No
CUST4322,55,96451,380556,664,12,No
CUST4323,45,82569,470217,645,60,Yes
CUST4324,36,139964,57272,314,60,Yes
CUST4325,21,54564,481622,781,12,No
